card_id	internal_card_id	card_name	
.4496	4649	Horn of Ramos
.4497	4683	Howling Wolf
.4499	13117	Indentured Djinn
.4500	13154	Instigator
.4502	4913	Intimidation
.4504	13162	Inviolability
.4505	13167	Iron Lance
.4506	13192	Jeweled Torque
.4507	5060	Jhovall Queen
.4508	13195	Jhovall Rider
.4509	5161	Karn's Touch
.4510	5393	Kris Mage
.4512	13334	Kyren Glider
.4514	5433	Kyren Negotiations
.4515	13336	Kyren Sniper
.4518	5471	Last Breath
.4519	13362	Lava Runner
.4522	13405	Lightning Hounds
.4523	13425	Lithophage
.4524	5730	Lumbering Satyr
.4525	5743	Lunge
.4526	13487	Maggot Therapy
.4527	5787	Magistrate's Scepter
.4528	13488	Magistrate's Veto
.4529	6003	Megatherium
.4530	13566	Mercadia's Downfall
.4531	6038	Mercadian Atlas
.4534	6093	Midnight Ritual
.4536	13633	Misshapen Fiend
.4538	13672	Molting Harpy
.4540	6289	Monkey Cage
.4541	6301	Moonlit Wake
.4542	6401	Muzzle
.4544	6625	Nightwind Glider
.4545	6690	Notorious Assassin
.4547	6946	Overtaker
.4549	6986	Pangosaur
.4550	7058	Peat Bog
.4551	13981	Pious Warrior
.4553	7311	Power Matrix
.4555	7457	Puffer Extract
.4557	7477	Puppet's Verdict
.4558	14070	Putrefaction
.4560	7649	Ramosian Captain
.4561	7650	Ramosian Commander
.4562	7651	Ramosian Lieutenant
.4564	7653	Ramosian Sergeant
.4565	7654	Ramosian Sky Marshal
.4566	14127	Rampart Crawler
.4567	14130	Rappelling Scouts
.4568	7819	Remote Farm
.4573	7986	Rishadan Airship
.4577	7990	Rishadan Pawnshop
.4580	14279	Rock Badger
.4582	8133	Rushwood Elemental
.4584	8134	Rushwood Herbalist
.4586	8149	Saber Ants
.4588	14359	Sailmonger
.4590	8217	Sandstone Needle
.4591	14393	Saprazzan Bailiff
.4592	14394	Saprazzan Breaker
.4598	8231	Saprazzan Skerry
.4599	14418	Scandalmonger
.4600	14478	Security Detail
.4601	8451	Seismic Mage
.4603	14602	Silent Assassin
.4604	8753	Silverglade Elemental
.4605	8754	Silverglade Pathfinder
.4606	8835	Skulking Fugitive
.4607	8840	Skull of Ramos
.4608	14705	Snake Pit
.4611	14734	Soothing Balm
.4612	9007	Soothsaying
.4613	14746	Soul Channeling
.4614	14774	Specter's Wail
.4616	9238	Spontaneous Generation
.4617	14832	Squall
.4618	14834	Squallmonger
.4620	9268	Squeeze
.4621	14842	Stamina
.4622	9320	Statecraft
.4623	9326	Steadfast Guard
.4624	14873	Stinging Barrier
.4625	14917	Strongarm Thug
.4627	14957	Sustenance
.4628	9711	Task Force
.4629	9724	Tectonic Break
.4630	15046	Territorial Dispute
.4631	9874	Thermal Glider
.4635	15101	Tiger Claws
.4636	15124	Tonic Peddler
.4637	10076	Tooth of Ramos
.4639	15150	Toymaker
.4641	10344	Undertaker
.4644	10393	Uphill Battle
.4645	10508	Vendetta
.4649	15374	Volcanic Wind
.4650	15392	Wall of Distortion
.4653	15421	Warmonger
.4654	15424	Warpath
.4655	10855	Waterfront Bouncer
.4656	10859	Wave of Reckoning
.4657	15480	Wild Jhovall
.4658	15514	Wishmonger
.4659	15544	Worry Beads
.4660	207	Accumulated Knowledge
.4661	11457	Air Bladder
.4662	427	Ancient Hydra
.4664	11522	Animate Land
.4665	525	Arc Mage
.4666	643	Ascendant Evincar
.4668	763	Avenger en-Dal
.4669	11674	Battlefield Percher
.4670	963	Belbe's Armor
.4671	11682	Belbe's Percher
.4673	1052	Blastoderm
.4674	1201	Bola Warrior
.4675	1691	Chieftain en-Dal
.4676	1829	Cloudskate
.4677	12030	Coiling Woodworm
.4678	1887	Complex Automaton
.4682	2394	Defiant Falcon
.4689	3278	Fanatical Devotion
.4691	12654	Flowstone Armor
.4692	12655	Flowstone Crusher
.4693	3547	Flowstone Overseer
.4694	3549	Flowstone Slide
.4695	12660	Flowstone Strike
.4696	3550	Flowstone Surge
.4697	12661	Flowstone Thopter
.4698	12662	Flowstone Wall
.4701	13133	Infiltrate
.4702	5076	Jolting Merfolk
.4703	5248	Kill Switch
.4711	13369	Lawbringer
.4712	13401	Lightbringer
.4719	13664	Mogg Toady
.4720	6250	Moggcatcher
.4721	13693	Mossdog
.4722	6561	Nesting Wurm
.4726	6863	Oraxid
.4728	6960	Pack Hunt
.4731	7001	Parallax Inhibitor
.4732	7002	Parallax Nexus
.4733	7003	Parallax Tide
.4734	7004	Parallax Wave
.4735	13963	Phyrexian Driver
.4737	7242	Plague Witch
.4739	7569	Rackling
.4741	7676	Rathi Assassin
.4742	7678	Rathi Fiend
.4743	7679	Rathi Intimidator
.4745	14184	Rejuvenation Chamber
.4747	7992	Rising Waters
.4748	14303	Rootwater Commando
.4749	14307	Rootwater Thief
.4750	8125	Rupture
.4751	14339	Rusting Golem
.4752	8233	Saproling Burst
.4753	14399	Saproling Cluster
.4754	8389	Seahunter
.4755	8390	Seal of Cleansing
.4756	8391	Seal of Doom
.4757	8392	Seal of Fire
.4758	8394	Seal of Removal
.4759	8395	Seal of Strength
.4760	8676	Shrieking Mogg
.4765	8871	Skyshroud Behemoth
.4766	8872	Skyshroud Claim
.4768	8877	Skyshroud Poacher
.4769	8879	Skyshroud Ridgeback
.4770	8880	Skyshroud Sentinel
.4771	14692	Sliptide Serpent
.4773	14810	Spiteful Bully
.4774	9300	Stampede Driver
.4775	9455	Stronghold Biologist
.4776	9456	Stronghold Discipline
.4778	9457	Stronghold Machinist
.4779	14920	Stronghold Zeppelin
.4781	9699	Tangle Wire
.4783	15126	Topple
.4784	15179	Treetop Bracers
.4785	10206	Trickster Mage
.4786	10626	Viseling
.4787	10687	Volrath the Fallen
.4788	15404	Wandering Eye
.4789	10960	Wild Mammoth
.4790	11079	Woodripper
.4792	11450	Agent of Shauku
.4793	11478	Alexi's Cloak
.4794	353	Alexi, Zephyr Mage
.4795	705	Aura Fracture
.4796	747	Avatar of Fury
.4797	749	Avatar of Might
.4798	751	Avatar of Will
.4799	752	Avatar of Woe
.4801	1064	Blessed Wind
.4802	11763	Bog Elemental
.4803	11764	Bog Glider
.4804	1297	Branded Brawlers
.4806	1461	Calming Verse
.4808	11964	Chilling Apparition
.4809	1701	Chimeric Idol
.4813	12168	Darba
.4815	2443	Denying Wind
.4816	12267	Despoil
.4817	12270	Devastate
.4819	12424	Elephant Resurgence
.4820	12457	Endbringer's Revel
.4822	12511	Excavation
.4824	12566	Fault Riders
.4825	12576	Fen Stalker
.4834	12894	Greel's Caress
.4835	4197	Greel, Mind Raker
.4836	4311	Gulf Squid
.4837	12981	Hazy Homunculus
.4838	4469	Heightened Awareness
.4840	4858	Infernal Genesis
.4841	13137	Inflame
.4842	13191	Jeweled Spirit
.4843	13199	Jolrael's Favor
.4844	5074	Jolrael, Empress of Beasts
.4845	13253	Keldon Arsonist
.4849	13359	Latulla's Orders
.4850	5482	Latulla, Keldon Overseer
.4851	5782	Mageta the Lion
.4852	13485	Mageta's Boon
.4854	13537	Marsh Boa
.4855	13569	Mercenary Informer
.4856	13609	Mine Bearer
.4863	13985	Pit Raptor
.4866	7504	Pygmy Razorback
.4867	14095	Quicksilver Wall
.4868	14155	Rebel Informer
.4869	7872	Rethink
.4880	14240	Rib Cage Spider
.4881	14241	Ribbon Snake
.4882	14295	Root Cage
.4884	14434	Scoria Cat
.4886	14546	Sheltering Prayers
.4889	14612	Silt Crawler
.4893	9164	Spiketail Drake
.4894	9242	Spore Frog
.4895	14828	Spur Grappler
.4896	9276	Squirrel Wrangler
.4898	14897	Stormwatch Eagle
.4900	15012	Task Mage Assembly
.4902	9954	Thrive
.4903	15184	Trenching Steed
.4907	10549	Veteran Brawlers
.4908	15340	Vintara Elephant
.4909	15341	Vintara Snapper
.4910	10634	Vitalizing Wind
.4911	15399	Wall of Vipers
.4912	10897	Well of Discovery
.4913	10899	Well of Life
.4914	10918	Whip Sergeant
.4915	15463	Whipstitched Zombie
.4918	15499	Wing Storm
.4921	15586	Zerapa Minotaur
.4922	235	Addle
.4923	11452	Aggressive Urge
.4925	11472	Alabaster Leech
.4926	11483	Alloy Golem
.4927	11507	Ancient Kavu
.4929	11509	Andradite Leech
.4930	463	Angelic Shield
.4931	480	Annihilate
.4932	11548	Archaeological Dig
.4935	634	Artifact Mutation
.4939	707	Aura Mutation
.4940	709	Aura Shards
.4943	11664	Barrin's Unmaking
.4945	976	Benalish Heralds
.4947	11689	Benalish Trapper
.4950	11729	Blind Seer
.4951	1158	Bloodstone Cameo
.4952	1174	Blurred Mongoose
.4958	11885	Capashen Unicorn
.4959	1487	Captain Sisay
.4961	11953	Chaotic Strike
.4963	1746	Cinder Shade
.4964	1838	Coalition Victory
.4965	1862	Collapsing Borders
.4967	2046	Cremate
.4968	12110	Crimson Acolyte
.4970	2065	Crosis, the Purger
.4971	12124	Crusading Knight
.4972	2106	Crypt Angel
.4975	2216	Darigaaz, the Igniter
.4979	2503	Devouring Strossus
.4981	2604	Distorting Wake
.4984	2708	Drake-Skull Cameo
.4985	12349	Dream Thrush
.4986	12353	Dredge
.4988	2763	Dromar, the Banisher
.4992	3015	Empress Galina
.4994	12520	Exotic Curse
.4999	12614	Firebrand Ranger
.5000	3434	Fires of Yavimaya
.5001	3435	Firescreamer
.5002	3638	Frenzied Tilling
.5006	12845	Goblin Spy
.5007	12854	Goham Djinn
.5008	12945	Halam Djinn
.5009	4370	Hanna, Ship's Navigator
.5011	12974	Hate Weaver
.5012	4526	Heroes' Reunion
.5013	13039	Hooded Kavu
.5014	13045	Horned Cheetah
.5015	4716	Hunting Kavu
.5018	5011	Jade Leech
.5019	5112	Juntu Stakes
.5022	5177	Kavu Chameleon
.5023	13244	Kavu Climber
.5024	5179	Kavu Lair
.5025	5181	Kavu Monarch
.5026	13248	Kavu Runner
.5027	13249	Kavu Scout
.5030	5558	Liberate
.5031	13404	Lightning Dart
.5032	13431	Llanowar Cavalry
.5034	13434	Llanowar Vanguard
.5036	13449	Lotus Guardian
.5038	13510	Mana Maze
.5039	13524	Manipulate Fate
.5040	13530	Marauding Knight
.5041	6079	Metathran Aerostat
.5042	13586	Metathran Transport
.5043	13587	Metathran Zombie
.5044	6083	Meteor Storm
.5045	13592	Might Weaver
.5046	6263	Molimo, Maro-Sorcerer
.5047	13700	Mourning
.5048	6616	Nightscape Master
.5050	13820	Obsidian Acolyte
.5051	6854	Opt
.5052	6891	Ordered Migration
.5054	6929	Overabundance
.5057	7147	Phyrexian Altar
.5058	13958	Phyrexian Battleflies
.5059	7153	Phyrexian Delver
.5060	7164	Phyrexian Infiltrator
.5061	7168	Phyrexian Lens
.5065	7238	Plague Spitter
.5066	7239	Plague Spores
.5067	14000	Pledge of Loyalty
.5069	14013	Power Armor
.5076	14066	Pure Reflection
.5078	14101	Quirion Sentinel
.5079	14102	Quirion Trailblazer
.5080	14111	Rage Weaver
.5081	7590	Raging Kavu
.5082	14118	Rainbow Crow
.5084	7749	Reckless Assault
.5085	14169	Recover
.5086	7865	Restock
.5087	14211	Restrain
.5088	14228	Reviving Dose
.5089	7906	Reviving Vapors
.5090	14230	Rewards of Diversity
.5091	7909	Reya Dawnbringer
.5092	14259	Riptide Crab
.5094	8004	Rith, the Awakener
.5095	14285	Rogue Kavu
.5096	14299	Rooting Kavu
.5098	14318	Ruby Leech
.5099	14319	Ruham Djinn
.5102	14392	Sapphire Leech
.5107	14426	Scavenged Weaponry
.5110	14471	Searing Rays
.5111	8410	Seashell Cameo
.5112	14482	Seer's Vision
.5113	14506	Serpentine Kavu
.5115	8647	Shivan Harvest
.5116	14573	Shoreline Raider
.5117	14648	Skittish Kavu
.5119	14658	Sky Weaver
.5120	14684	Slimy Kavu
.5121	14688	Slinking Serpent
.5122	8945	Smoldering Tar
.5125	14808	Spirit Weaver
.5126	9199	Spirit of Resistance
.5128	14821	Spreading Plague
.5129	9292	Stalking Assassin
.5132	9347	Sterling Grove
.5133	9418	Stormscape Master
.5134	14910	Strength of Unity
.5135	14932	Sulam Djinn
.5137	9539	Sunscape Master
.5138	14960	Sway of Illusion
.5139	14985	Tainted Well
.5140	9694	Tangle
.5141	9726	Tectonic Instability
.5142	15022	Teferi's Care
.5143	9737	Teferi's Moat
.5145	9742	Tek
.5146	15035	Temporal Distortion
.5148	9904	Thornscape Master
.5149	9991	Thunderscape Master
.5150	15093	Tidal Visionary
.5151	10009	Tigereye Cameo
.5154	10111	Tower Drake
.5157	10188	Trench Wurm
.5159	10194	Treva, the Renewer
.5160	10228	Troll-Horn Cameo
.5161	10246	Tsabo Tavoc
.5162	15200	Tsabo's Assassin
.5165	15204	Turf Wound
.5167	10402	Urborg Drake
.5169	15255	Urborg Phantom
.5170	15256	Urborg Shambler
.5172	10421	Urza's Filter
.5176	15320	Viashino Grappler
.5177	10573	Vicious Kavu
.5180	15360	Vodalian Hypnotist
.5181	15361	Vodalian Merchant
.5183	10652	Vodalian Zombie
.5185	15400	Wallop
.5186	15408	Wandering Stream
.5188	10842	Wash Out
.5189	15440	Wayfaring Giant
.5190	15452	Well-Laid Plans
.5191	15459	Whip Silk
.5192	15503	Wings of Hope
.5193	15504	Winnow
.5194	11099	Worldly Counsel
.5195	15557	Yavimaya Kavu
.5197	15573	Zanam Djinn
.5198	15574	Zap
.5199	11485	Alpha Kavu
.5202	11586	Aura Blast
.5203	11593	Aurora Griffin
.5205	11867	Caldera Kavu
.5206	1566	Cavern Harpy
.5207	12005	Cloud Cover
.5208	12047	Confound
.5209	2066	Crosis's Catacombs
.5210	2067	Crosis's Charm
.5211	2217	Darigaaz's Caldera
.5212	2218	Darigaaz's Charm
.5213	12170	Daring Leap
.5214	2235	Dark Suspicions
.5215	2304	Deadapult
.5217	2480	Destructive Flow
.5219	12279	Disciple of Kangee
.5220	12308	Dominaria's Judgment
.5221	2644	Doomsday Specter
.5222	2664	Draco
.5223	2712	Dralnu's Crusade
.5225	2764	Dromar's Cavern
.5226	2765	Dromar's Charm
.5228	3114	Ertai, the Corrupted
.5229	12488	Escape Routes
.5230	12521	Exotic Disease
.5232	3480	Flametongue Kavu
.5233	3501	Fleetfoot Panther
.5235	12732	Gaea's Might
.5236	3713	Gainsay
.5237	3809	Gerrard's Command
.5240	13017	Heroic Defiance
.5241	13031	Hobble
.5242	13037	Honorable Scout
.5243	4652	Horned Kavu
.5244	4690	Hull Breach
.5245	13067	Hunting Drake
.5246	13106	Implode
.5247	13151	Insolence
.5248	13247	Kavu Recluse
.5249	13257	Keldon Mantle
.5250	13258	Keldon Twilight
.5252	5491	Lava Zombie
.5254	13496	Magnigoth Treefolk
.5255	5831	Malicious Advice
.5257	13532	March of Souls
.5260	13589	Meteor Crater
.5261	13615	Mire Kavu
.5263	13662	Mogg Jailer
.5264	13688	Morgue Toad
.5266	13746	Natural Emergence
.5267	6546	Nemata, Grove Guardian
.5269	6615	Nightscape Familiar
.5272	13959	Phyrexian Bloodstock
.5276	13993	Planeswalker's Favor
.5277	13994	Planeswalker's Fury
.5278	13995	Planeswalker's Mirth
.5280	13997	Planeswalker's Scorn
.5283	14073	Pygmy Kavu
.5285	7560	Quirion Dryad
.5286	14100	Quirion Explorer
.5287	14108	Radiant Kavu
.5290	8006	Rith's Grove
.5291	8056	Root Greevil
.5293	14371	Samite Elder
.5296	14462	Sea Snidd
.5297	8654	Shivan Wurm
.5298	14577	Shriek of Dread
.5299	8741	Silver Drake
.5300	14627	Singe
.5301	14629	Sinister Strength
.5304	14668	Skyshroud Blessing
.5305	14683	Sleeping Potion
.5306	14686	Slingshot Goblin
.5308	14863	Steel Leaf Paladin
.5309	14883	Stone Kavu
.5311	9417	Stormscape Familiar
.5312	9422	Strafe
.5313	9431	Stratadon
.5316	9538	Sunscape Familiar
.5317	14950	Surprise Deployment
.5318	9655	Tahngarth, Talruum Hero
.5321	9903	Thornscape Familiar
.5323	9990	Thunderscape Familiar
.5324	10195	Treva's Charm
.5325	10196	Treva's Ruins
.5326	10422	Urza's Guilt
.5327	15375	Volcano Imp
.5330	406	Ana Sanctuary
.5332	450	Angelfire Crusader
.5333	262	Aether Mutation
.5334	913	Battlefield Forge
.5335	1134	Bloodfire Colossus
.5336	1135	Bloodfire Dwarf
.5337	11752	Bloodfire Infusion
.5338	1137	Bloodfire Kavu
.5339	11765	Bog Gnarr
.5341	1571	Caves of Koilos
.5343	1617	Ceta Sanctuary
.5347	12019	Coastal Drake
.5349	2060	Cromat
.5350	12202	Dead Ringers
.5351	12213	Death Mutation
.5353	2403	Dega Sanctuary
.5357	12295	Diversionary Tactics
.5358	2612	Divine Light
.5359	2627	Dodecapod
.5360	2670	Dragon Arch
.5362	12390	Dwarven Patrol
.5363	2880	Ebony Treefolk
.5365	3060	Enlistment Officer
.5366	3157	Evasive Action
.5370	3543	Flowstone Charger
.5372	3678	Fungal Shambler
.5374	3807	Gerrard Capashen
.5376	12790	Glade Gnarr
.5378	4036	Goblin Ringleader
.5379	4056	Goblin Trenches
.5380	4154	Grave Defiler
.5382	12975	Haunted Angel
.5387	13185	Jaded Response
.5389	13206	Jungle Barrier
.5390	13245	Kavu Glider
.5391	5178	Kavu Howler
.5392	5180	Kavu Mauler
.5393	13356	Last Caress
.5394	5521	Legacy Weapon
.5396	5638	Living Airship
.5397	5660	Llanowar Wastes
.5400	13545	Mask of Intolerance
.5403	13614	Minotaur Tactician
.5404	13699	Mournful Zombie
.5405	6442	Mystic Snake
.5407	6504	Necra Sanctuary
.5412	6934	Overgrown Estate
.5413	7077	Penumbra Bobcat
.5414	13936	Penumbra Kavu
.5415	7079	Penumbra Wurm
.5416	7092	Pernicious Deed
.5417	7159	Phyrexian Gargantua
.5418	7175	Phyrexian Rager
.5419	7249	Planar Despair
.5421	7416	Prophetic Bolt
.5423	14083	Quagmire Druid
.5426	7615	Raka Sanctuary
.5428	14177	Reef Shaman
.5429	14405	Savage Gorilla
.5430	14548	Shield of Duty and Reason
.5431	14559	Shimmering Mirage
.5432	8652	Shivan Reef
.5433	8932	Smash
.5434	9030	Soul Link
.5435	9206	Spiritmonger
.5436	9266	Squee's Embrace
.5440	9484	Suffocating Blast
.5442	9623	Sylvan Messenger
.5443	9638	Symbiotic Deployment
.5444	14980	Tahngarth's Glare
.5445	9784	Temporal Spring
.5446	9998	Tidal Courier
.5447	15163	Tranquil Path
.5448	15201	Tundra Kavu
.5450	10403	Urborg Elf
.5451	10408	Urborg Uprising
.5452	15362	Vodalian Mystic
.5453	15468	Whirlpool Drake
.5454	15469	Whirlpool Rider
.5455	15470	Whirlpool Warrior
.5457	11156	Yavimaya Coast
.5458	15558	Yavimaya's Embrace
.5461	11427	Aboshan's Desire
.5465	11447	Afflict
.5466	11494	Amugaba
.5469	11570	Ashen Firebeast
.5470	257	Aether Burst
.5471	692	Atogatog
.5472	11588	Aura Graft
.5473	711	Auramancer
.5474	11597	Aven Archer
.5475	760	Aven Shrine
.5476	761	Aven Smokeweaver
.5477	11614	Aven Windreader
.5479	11639	Balshan Beguiler
.5480	11640	Balshan Griffin
.5481	11641	Bamboozle
.5482	11650	Barbarian Lunatic
.5486	908	Battle of Wits
.5487	943	Bearscape
.5489	972	Beloved Chaplain
.5491	11716	Blessed Orator
.5494	1206	Bomb Squad
.5495	1281	Braids, Cabal Minion
.5497	11855	Cabal Inquisitor
.5500	1430	Cabal Shrine
.5502	1476	Cantivore
.5505	11913	Cease-Fire
.5507	1603	Cephalid Broker
.5509	1607	Cephalid Looter
.5510	1608	Cephalid Retainer
.5511	11925	Cephalid Scout
.5512	1610	Cephalid Shrine
.5513	11937	Chainflinger
.5518	1696	Childhood Horror
.5519	1707	Chlorophant
.5521	1855	Cognivore
.5522	1901	Confessor
.5523	12099	Crashing Centaur
.5524	2108	Crypt Creeper
.5527	12143	Cursed Monstrosity
.5531	2363	Decimate
.5533	2374	Dedicated Martyr
.5536	12249	Deluge
.5540	2494	Devoted Caretaker
.5541	2531	Diligent Farmhand
.5542	2560	Dirty Wererat
.5544	2616	Divine Sacrament
.5545	12306	Dogged Hunter
.5546	12352	Dreamwinder
.5547	2784	Druid Lyrist
.5548	12375	Druid's Call
.5549	2839	Dwarven Grunt
.5550	2844	Dwarven Recruiter
.5551	2846	Dwarven Shrine
.5552	12393	Dwarven Strike Force
.5553	2858	Earnest Fellowship
.5559	3090	Epicenter
.5560	3117	Escape Artist
.5561	3207	Extract
.5562	12540	Face of Fear
.5565	12605	Filthy Cur
.5567	3455	Flame Burst
.5568	12643	Fledgling Imp
.5569	12705	Frenetic Ogre
.5570	3644	Frightcrawler
.5571	3818	Ghastly Demise
.5572	12866	Graceful Antelope
.5575	4339	Halberdier
.5582	4853	Infected Vermin
.5584	4888	Innocent Blood
.5585	4979	Ivy Elemental
.5587	5140	Kamahl's Desire
.5588	5139	Kamahl, Pit Fighter
.5590	5277	Kirtar's Desire
.5591	5278	Kirtar's Wrath
.5592	13318	Krosan Archer
.5593	5395	Krosan Avenger
.5594	5396	Krosan Beast
.5595	5465	Laquatus's Creativity
.5598	5505	Leaf Dancer
.5599	5568	Lieutenant Kirtar
.5600	5570	Life Burst
.5601	13418	Limestone Golem
.5603	5634	Lithatog
.5605	13475	Mad Dog
.5606	5795	Magma Vein
.5607	5803	Magnivore
.5608	5829	Malevolent Awakening
.5610	13583	Metamorphic Wurm
.5611	6113	Millikin
.5612	6122	Mind Burst
.5613	6155	Mindslicer
.5616	6180	Mirari
.5617	6268	Molten Influence
.5621	6338	Mortivore
.5624	13707	Mudhole
.5625	6392	Muscle Burst
.5626	6431	Mystic Crusader
.5627	6433	Mystic Enforcer
.5628	6439	Mystic Penitent
.5629	6444	Mystic Visionary
.5630	6445	Mystic Zealot
.5631	6461	Nantuko Elder
.5632	6463	Nantuko Mentor
.5633	6468	Nantuko Shrine
.5637	6639	Nimble Mongoose
.5638	6675	Nomad Decoy
.5640	6718	Nut Collector
.5642	13886	Otarian Juggernaut
.5645	13916	Pardic Firecat
.5646	13918	Pardic Miner
.5647	13919	Pardic Swordsmith
.5648	13925	Patriarch's Desire
.5649	7033	Patrol Hound
.5650	7041	Patron Wizard
.5652	7059	Peek
.5653	13942	Persuasion
.5654	7106	Petrified Field
.5655	7117	Phantatog
.5657	7194	Pianna, Nomad Captain
.5660	13982	Piper's Melody
.5664	7434	Psychatog
.5665	14062	Pulsating Illusion
.5671	14179	Refresh
.5672	14201	Repel
.5673	7837	Repentant Vampire
.5674	14205	Resilient Wanderer
.5681	8163	Sadistic Hypnotist
.5682	14384	Sandstone Deadfall
.5683	8237	Sarcatog
.5684	14404	Savage Firecat
.5686	14447	Screams of the Damned
.5688	14474	Second Thoughts
.5691	8541	Seton, Krosan Protector
.5694	8608	Shelter
.5696	8665	Shower of Coals
.5697	14626	Simplify
.5702	14667	Skyshooter
.5703	9053	Soulcatcher
.5704	9074	Spark Mage
.5705	14781	Spellbane Centaur
.5711	14809	Spiritualize
.5712	14823	Springing Tiger
.5713	9274	Squirrel Mob
.5715	9293	Stalking Bloodsucker
.5716	9307	Standstill
.5717	14859	Steam Vines
.5718	14860	Steamclaw
.5719	14872	Still Life
.5724	9643	Syncopate
.5726	15010	Tarnished Citadel
.5727	15016	Tattoo Ward
.5728	9816	Terravore
.5729	15048	Testament of Faith
.5730	9854	Thaumatog
.5731	15055	Thermal Blast
.5732	9886	Think Tank
.5733	9908	Thought Devourer
.5734	9910	Thought Eater
.5735	9914	Thought Nibbler
.5737	10042	Tireless Tribe
.5739	15141	Touch of Invisibility
.5740	10160	Traumatize
.5742	10183	Treetop Sentinel
.5743	15183	Tremble
.5744	15206	Twigwalker
.5745	10365	Unifying Theory
.5746	10458	Vampiric Dragon
.5748	15358	Vivify
.5752	10902	Werebear
.5753	15462	Whipkeeper
.5754	10929	Whispering Shade
.5755	10962	Wild Mongrel
.5756	11075	Woodland Druid
.5757	11092	Words of Wisdom
.5758	15597	Zombie Assassin
.5759	15600	Zombie Cannibal
.5760	11220	Zombie Infestation
.5761	11226	Zoologist
.5762	11430	Accelerate
.5765	385	Ambassador Laquatus
.5766	11513	Angel of Retribution
.5768	509	Aquamoeba
.5769	627	Arrogant Wurm
.5770	11611	Aven Trooper
.5771	831	Balshan Collaborator
.5772	833	Balthor the Stout
.5773	11651	Barbarian Outcast
.5774	893	Basking Rootwalla
.5775	11783	Boneshard Slasher
.5777	1429	Cabal Ritual
.5778	11857	Cabal Surgeon
.5779	11858	Cabal Torturer
.5783	11919	Centaur Veteran
.5784	11922	Cephalid Aristocrat
.5785	11923	Cephalid Illusionist
.5788	1611	Cephalid Vandal
.5790	1624	Chainer, Dementia Master
.5791	1743	Churning Eddy
.5792	11983	Circular Logic
.5796	12092	Crackling Club
.5797	12104	Crazed Firecat
.5802	2852	Dwell on the Past
.5803	12471	Enslaved Dwarf
.5805	3230	Faceless Butcher
.5806	3269	False Memories
.5807	3285	Far Wanderings
.5808	3394	Fiery Temper
.5811	12647	Floating Shield
.5812	3629	Frantic Purification
.5813	12766	Ghostly Wings
.5816	4230	Grim Lavamancer
.5817	12910	Grotesque Hybrid
.5819	4480	Hell-Bent Raider
.5820	13074	Hydromorph Guardian
.5821	13075	Hydromorph Gull
.5822	4742	Hypnox
