shandalar_id	shandalar_internal_id	name	moxfield_id	scryfall_id
.1363	2991	Elvish Visionary	EJeb8	a2f174e6-9532-4fc3-815b-2dc3966c6523
.1364	8520	Serra Sphinx	Yl9el	4fb01cf8-9bca-4446-9e56-62777c6dfbe8
.1365	680	Assault Zeppelid	kpmPB	12bf6443-c941-418a-a766-05bba088a117
.1366	10077	Topan Ascetic	LwNll	6d0952ed-efc7-4ff5-a233-e64c0f11119b
.1367	7967	Rip-Clan Crasher	kp6NJ	8d61c4a0-054b-479e-82d9-dc60c5c708e2
.1368	5714	Loxodon Hierarch	LwlXn	826f4791-d6ca-4620-bc30-6d11d8d22e81
.1369	11084	Woolly Thoctar	LGbe2	cf7188d8-d37f-49ec-ab52-8ea080725ca7
.1370	3693	Fusion Elemental	Y8WlO	5538bc51-e320-437e-867d-0d01621e31fb
.1371	3701	Gaea's Anthem	LVjZ3	43febc63-597d-4392-b8ea-a00841148c45
.1372	8032	Rockslide Elemental	LRxAq	d698604b-86cc-4dba-a1be-7b5bb46c5c5a
.1373	8304	Scavenger Drake	Eg1W5	4c5249a7-de7f-445f-a24f-9c429f45c779
.1374	4783	Ihsan's Shade	LVWBx	ff128110-b87e-451c-a51d-9f116892e482
.1375	180	Absorb	LRdeq	1e8a43c1-42d1-45ef-8a63-4b87775a6e88
.1376	6190	Mirri, Cat Warrior	EWrmV	0a1d9876-4588-4591-af53-cb4e83c2b6c6
.1377	6393	Muscle Sliver	L3X2J	f36faada-4f9c-43f9-b3e4-55714737a5c9
.1378	6102	Might Sliver	L4vmG	97c72fc3-72ac-4727-9872-33dc71049894
.1379	902	Battering Sliver	EbN3X	7f65a72b-d24c-4016-befc-91018a1b62e1
.1380	1033	Blade Sliver	YxZwQ	a8d6f7a6-7b6a-44f4-be04-7c02806b9f09
.1381	1227	Bonesplitter Sliver	EgezX	29672365-f059-4ff2-93c5-437b9ab01297
.1382	2129	Crystalline Sliver	L4Xvg	d30d18c1-65a2-447a-9ebd-194e74e46015
.1383	4653	Horned Sliver	L3Xe3	b8c36ddb-286f-47be-9a8b-aa3161e4186a
.1384	6077	Metallic Sliver	Yd943	0f302984-9bf6-4583-865a-5545711e7a27
.1385	7262	Plated Sliver	EJD54	82846d31-4981-4ef1-85c3-703569146a84
.1386	8776	Sinew Sliver	YngB3	000edc61-b3ae-49e3-87f4-0250fa6a4501
.1387	9179	Spinneret Sliver	kpnq1	7f86e30d-d9e8-48f7-8bd1-f2645f0ab3f4
.1388	9224	Spitting Sliver	E1V3B	cd07649e-c7fc-44f7-ab23-0fb935aff8c7
.1389	9684	Talon Sliver	E6ex7	f186c4b1-b7ec-46eb-a961-257411b401b0
.1390	10528	Venser's Sliver	kX8BD	1e3c5a64-453b-4477-853a-9514ba326f16
.1391	10849	Watcher Sliver	YBwVG	b5395039-4f1d-4b16-a8b9-b80593dbde76
.1392	11009	Winged Sliver	Ynvx3	044fcfb2-14ad-44c8-8ce6-8f939c3a5063
.1393	10008	Tidings	Y21OK	6a123f44-0a72-46d0-a73d-b4ab01b6c2df
.1394	6849	Opportunity	EZ5AX	49233196-82e4-44c4-86f0-6eb2db7293a3
.1395	3631	Frantic Search	kXwQG	5b87a025-ab29-4375-9338-536636051640
.1397	3606	Foriysian Brigade	ErBN1	0d11b6ef-3a24-4709-a62f-c5e062a6cee1
.1398	1593	Centaur Archer	LVawB	887243ef-51fd-4eb7-8828-a81a32edf8c0
.1399	1045	Blanchwood Treefolk	EbBe7	f824502c-d712-41af-ba44-33e8294c3735
.1400	2985	Elvish Ranger	EZqmV	5eac1616-d764-4e62-9fc6-939c28b75f52
.1401	3633	Freewind Falcon	k7Ad9	33dc0244-319c-4e15-9083-8d21ad0364d8
.1402	1615	Cerulean Wyvern	L3DnR	5c599f95-c0dd-4dd8-a8d7-9481df0cf649
.1403	9688	Talruum Minotaur	YlZqj	4a4f1317-5e9b-4f49-9ed8-4f97f8c4b8d0
.1404	2823	Duskrider Falcon	YdBJX	bee3a23a-6ecf-439c-8637-e096fa8c1a80
.1405	6224	Mistral Charger	YvQD1	af5453dd-1000-4841-bace-36e67c35ced4
.1406	7202	Pillage	YeV9R	bdd06d55-a40f-4b0e-905b-3cd0ce12eb82
.1407	5623	Lim-Dûl's High Guard	Yx5wy	1777f69c-869e-414e-afe3-892714a6032a
.1409	666	Asmira, Holy Avenger	LwZd2	a7d64600-84fc-42a5-a6a6-b26f98fac0a4
.1410	2112	Crypt Rats	kXKPA	96916db2-5121-4ff1-880c-369744f11ecf
.1411	6571	Nettletooth Djinn	LD3az	7b5aa60d-91aa-4eee-9d13-55a357c8eced
.1412	1822	Cloudcrown Oak	kyAM6	833211c0-3bec-4548-97a0-c9381660cd88
.1413	5314	Knight of Meadowgrain	LGJj2	6156d61c-640e-4e8c-bd2f-838dfef0c885
.1414	5506	Leaf Gilder	EPevR	58b3bd44-3b01-4507-b9be-ab94601ea736
.1415	653	Ashenmoor Gouger	Yd1GX	89ad79a3-050a-43f0-81ea-7f8c2ae00abf
.1417	6945	Oversoul of Dusk	kAa2a	8893842f-aa3f-45f6-8139-ca775d33792b
.1418	10844	Wasp Lancer	LKqMg	ac48a4ff-433b-4fd0-b0d1-43b188ee81b6
.1419	11027	Wistful Selkie	YnPjN	fb74a444-0f77-4369-95db-666be769bfc9
.1420	10981	Wilt-Leaf Cavaliers	Yo6mW	c161772e-d8b1-4ca6-8971-dd46c96fb0f7
.1421	9291	Stalker Hag	kyo8r	5c0eed33-553a-4865-9b22-30c33fbd1c51
.1422	8447	Seething Song	YNG5z	f493ce26-005c-4ddc-80f0-47bea4fd013a
.1423	5708	Lotus Petal	EZrGB	f85ab5f9-508e-45de-8fa1-ce1f16552ffc
.1424	10026	Time Stretch	YxywG	3c878780-f666-44ab-a60e-c9985f628fc3
.1425	8933	Smash to Smithereens	YxGJV	655c489f-bffb-45a4-8e7c-2d1a35220197
.1437	8924	Sliver Queen	YMAvd	096cff82-28eb-4096-be1d-a02b9a56e682
.1439	1500	Careful Study	Lzqd6	dea15b53-2940-40e7-8d48-8ec11341da83
.1440	1015	Bitterblossom	Lz606	547872bd-d2b3-4c24-b3fb-481e0c90c3c0
.1442	1366	Broodmate Dragon	LRVPK	ea62ec34-be95-4682-a3fd-9a92a89103b5
.1444	5473	Last Gasp	kq935	05d3b392-cbd0-437a-a21f-a36d5093a719
.1446	2658	Douse in Gloom	Yl93y	e34fa15b-4559-4a8f-aa29-5c43eb4eeef9
.1447	4758	Icatian Town	L3zJ3	582044a0-0f4e-4de4-8bea-bc64757db198
.1448	2677	Dragon Fodder	E13bm	cdb5eab0-5397-4c00-8cef-7d3baf38a171
.1450	7613	Raise the Alarm	EZ7VB	6c7c8527-55f6-494d-b4f7-c427a5735053
.1454	7815	Remand	EZw0b	dc595c63-af05-4c05-80e8-e1a90df26b0f
.1455	6024	Memory Lapse	EgaZZ	30202613-d05f-4f47-af97-d0b75ccac293
.1456	4735	Hymn to Tourach	LwQqG	3faa8c5e-9e1b-4cee-b322-a033bf33dcbc
.1457	11047	Wizened Cenn	YjV2l	585f1c8e-6898-4def-8e3f-d45cd263f776
.1458	6066	Merrow Reejerey	kabgx	fc3ad105-40eb-440b-b4ef-57f8de707f7b
.1460	8322	Scion of Oona	Ye2mK	a29f95fe-2efa-4788-84d8-2bd88d8650b4
.1461	4814	Imperious Perfect	EgOzw	a93e9d33-0c5d-4890-a1aa-84f59af9d4fb
.1463	2907	Eladamri, Lord of Leaves	YnV6B	0b1689f3-9dfa-4525-90b3-7af15f7eb720
.1464	1824	Cloudgoat Ranger	YxJPV	6dfaa74a-0ef0-44bb-b8b5-6d121278b5a2
.1466	2138	Cumber Stone	LGw76	7963ff52-1897-4f62-a91d-b0eaf155fce9
.1467	10868	Wayfarer's Bauble	YxDXm	32a52319-e4a5-42a9-b9c5-35df42b46fd9
.1468	9815	Terramorphic Expanse	Yvy9p	08ac4e43-4e16-46a2-96f5-58d5550984c4
.1469	8187	Sakura-Tribe Elder	YBmRW	c83be2b7-0373-4389-9aa0-523db58f4d2a
.1470	3200	Explosive Vegetation	YBVqR	6dc4351a-8cc9-4043-80b9-23794f576cbc
.1471	9809	Terminate	E0762	4c942af8-e5c1-47e0-a662-d9ef531f0dad
.1472	11001	Windswept Heath	kOlJX	e7b28650-cddc-4878-b1d1-b5a764f4df49
.1473	11069	Wooded Foothills	YvG1a	a8503cca-7e7d-44c4-8587-81376b396398
.1474	8910	Slith Ascendant	LGQ9B	b90157f8-ba3c-479e-80d8-8f9e042c540c
.1475	8913	Slith Predator	Ylxa6	14bae45c-eaa8-4c6d-8042-df5cf26e294f
.1476	8912	Slith Firewalker	LGrX9	9ee6c9a1-5e3c-4a3e-8f48-7054c1626bb1
.1477	8911	Slith Bloodletter	LmANK	22a04ccb-cb57-4548-81db-e1b77b09f5da
.1478	3121	Esper Cormorants	YxoXy	2c5068ed-8477-4d8d-9e37-c72474208e2d
.1479	9090	Spawnwrithe	YNOVG	5ba6ee29-fc77-4300-9c5e-1557cabd05e5
.1481	5184	Kaysa	Ydq73	8e04a31e-24b6-4d54-90c3-3f37d457131b
.1482	10064	Tolsimir Wolfblood	YxXen	069ac859-e0ef-4685-bad3-5c741102b5b9
.1483	2511	Diabolic Edict	LGM1Z	4eabbed2-1399-4cf1-9eba-b53c56caced4
.1484	9640	Symbiotic Wurm	Y2nNm	e0671bd0-5d81-4c15-869c-1c61d66fa767
.1486	7285	Polluted Delta	EQ2pa	ff2f5f58-9a95-4ca6-93a0-813738f0072f
.1487	3534	Flooded Strand	EZ4gb	8c2996d9-3287-4480-8c04-7a378e37e3cf
.1488	1157	Bloodstained Mire	EPV9n	7f430794-0d86-4f6a-97e0-4bbb6716d613
.1489	10343	Undermine	Yv7pZ	a23735a3-8ec8-48ae-8bd0-3b6b782690c8
.1490	1598	Centaur Glade	YerJP	1c75f9c8-9640-4f64-b32a-916436e461fc
.1492	2683	Dragon Roost	kqgy5	1da84a3e-a8b2-4cb4-b9c9-1b5c2dca8c67
.1494	10546	Veteran Armorer	E0wVe	026aaea6-ed4f-4505-9779-7c28ff6c2284
.1495	9467	Stupor	k9nwg	fd0b4aea-1e01-4afe-8054-77c5cc7935d6
.1496	3401	Final Judgment	k9oj0	2503e136-031f-498a-b042-4077baebe8f8
.1497	7419	Prosperity	LmaxK	69ebc3a4-94b8-45aa-a3bf-21cd435ff5cf
.1498	9765	Temple Garden	LKDOg	2b9b0195-beda-403e-bc27-7ae3be9f318c
.1499	1090	Blinking Spirit	EP1zv	692ac387-be1f-48e0-945e-cbb1254d395c
.1500	11231	Zuran Orb	LVGmK	618c8ecc-686d-41de-b9b1-1a7ee9cc7c14
.1501	4857	Infernal Contract	EJQ8M	f451a70f-1f1c-4fd6-ab0c-4b77a043c324
.1502	2087	Cruel Bargain	Ye1aR	679aefa9-d68b-496c-8a03-bc14d7c9228b
.1503	2094	Cruel Ultimatum	EZwg7	d71a8ea5-199e-473e-a2b1-e2f7cc804ffc
.1504	1658	Channel the Suns	Egj0Z	7bf574c8-a7e0-482e-bb41-680454988097
.1506	7498	Putrefy	Y2721	36e2a569-ed40-48f5-b39c-749b491bc207
.1507	3293	Farseek	YBxg8	061f0032-eb14-4c63-8231-aa61472396c2
.1508	10991	Windfall	EbvZ7	0846f753-0d53-4bdd-be0e-19d989db5d5f
.1510	1002	Biorhythm	LGe56	17d1a10f-ce21-4914-9984-c7c559161230
.1511	7291	Ponder	Y8GxW	9cee2eb1-f60e-4626-ba4a-b543142ca950
.1512	10061	Tolarian Academy	ky2J6	fd99bce1-ce39-464b-8e61-2631eb3ed6f6
.1513	3705	Gaea's Cradle	YjBp7	25b0b816-0583-44aa-9dc5-f3ff48993a51
.1514	3228	Fabricate	YxP2P	44e49332-b1e1-4b88-b508-516b55c67a1d
.1515	2093	Cruel Tutor	EPZx9	6c05bfb5-dd36-44c5-a60d-43f7f8c68a6b
.1516	4235	Grim Tutor	EPKal	928558ab-e29a-44cb-ac2f-88443571f41a
.1517	4779	Idyllic Tutor	E08Q3	f06edd53-f3ac-44b0-a087-5670ba8f0fa5
.1518	4813	Imperial Seal	LRq42	6023bfe0-84bf-454c-b29d-5d128fe3e6b5
.1519	10464	Vampiric Tutor	k923d	18bd50f2-c3ba-4217-a2d5-bb771e199706
.1520	7096	Personal Tutor	YeqWO	55c23f66-1a81-45ac-91d9-ee9c661c33cd
.1521	9630	Sylvan Scrying	k7X6b	d1b93087-e6a0-4ba9-83ba-a0ed2e396dc7
.1522	9631	Sylvan Tutor	ErJlo	9dcad208-cbea-458f-af8d-6f5e9ec32df7
.1523	11100	Worldly Tutor	Y2Jjd	fb6b6fbe-cb6f-4d0d-b3eb-f9629d6784b3
.1524	2908	Eladamri's Call	YMMX6	ea751fe2-b64a-4265-8885-a9016b29b5b3
.1525	3058	Enlightened Tutor	EbMqX	0c9ebec9-3474-4062-9607-2e2a72f78299
.1527	6447	Mystical Tutor	E5Bmp	9264ecb7-bfc0-495d-aaaa-829045ea858f
.1529	3177	Exclude	YM4MK	1455f59e-f487-4195-ab25-8fc7695903e4
.1530	5499	Lay of the Land	kAOye	42018b2d-b8db-4d37-b42f-15ee0d1a22ee
.1532	10392	Upheaval	kyOr6	befe74b1-c487-42bb-a1a1-4d13f3a86ff7
.1533	8035	Rofellos, Llanowar Emissary	ky2g6	6d63a085-101c-4749-a3a4-1d335c25b10e
.1535	3460	Flame Rift	kyOrX	e63ed449-d249-4639-85d2-f8fe75496d5c
.1536	936	Beacon of Immortality	EZDem	f0b9b5da-d3fa-4d70-a71a-a2342dbfd527
.1537	9822	Test of Endurance	Ydq4a	cf16bd6b-e99c-4da3-bd03-11f63b7ee85d
.1538	4495	Hellkite Overlord	kyN00	89185829-5c93-4fd9-8c56-11820be6a970
.1539	1190	Bogardan Hellkite	LzArw	22dd2242-2fd8-4752-886c-fc6dbabcf89a
.1540	6334	Mortify	EQJoB	ebf6c0dc-5c7b-4170-99bc-2637ea44e716
.1543	8488	Sensei's Divining Top	kAnBD	83c01c91-ea01-46c7-b94c-97777b968459
.1544	15359	Vizzerdrix	YxKWm	9a82ffff-e02a-4ecb-a92d-8ed571beac46
.1545	9889	Thirst for Knowledge	LRnQl	1d8173ac-bd9c-4748-9a6a-e5556d74d754
.1546	6358	Mox Diamond	Yv1yZ	bf9fecfd-d122-422f-bd0a-5bf69b434dfe
.1547	1289	Brainstorm	kOW2z	48070245-1370-4cf1-be15-d4e8a8b92ba8
.1549	1890	Compulsive Research	Yd8Ke	c8fcefbc-211f-4ad2-8866-9514f09cd3b3
.1551	6912	Orzhov Basilica	kyxM1	fc063704-f0d3-46b5-9340-f80d431ce5dc
.1552	2923	Electrolyze	Yx6oQ	5112af09-1305-4e00-8273-403eac40786f
.1553	10970	Wildfire	L4O57	c5924430-1904-47b9-bcf0-3379babd395c
.1554	7760	Recoil	k77rB	225f700c-fdf6-41ea-a091-36b0f75f0211
.1555	6883	Order of Leitbur	YnroR	756c46be-7c05-4004-8a2e-d8a20c28e5cd
.1556	6885	Order of the Ebon Hand	Lmv5x	8f8e1828-1c41-4525-9f42-5a6e936bfd7a
.1557	9046	Soul Warden	LD7d5	d96266b3-a7cb-40ce-a328-ac13719fe5f0
.1558	5998	Meditate	EJWR5	16c408cc-cb77-4cd6-814f-b26b513c1c0c
.1559	7028	Path to Exile	EZp5b	e9d36855-c38a-4bba-a642-cff3f81e057e
.1560	1910	Conquer	k768B	08097f50-0344-49ad-a83a-95a8c6d64171
.1561	2251	Darksteel Ingot	kybpo	5fb4c2b7-8714-496e-a981-844e8e5b81ea
.1562	5345	Kokusho, the Evening Star	k7Z2Z	ab56cedb-1bcd-48a5-8503-a8e324e236ad
.1563	6888	Order of the White Shield	Lzjw5	335867c0-375d-4914-b9ff-032c59079775
.1564	5317	Knight of Stromgald	kyo16	304f4541-1ef9-405d-b298-894e0ebec19c
.1565	6050	Merfolk Looter	LGXKB	6d740928-bf61-4420-a403-63097538b97d
.1566	3931	Glimpse the Unthinkable	E5Gq2	6afde7ce-b0d7-4ac0-947b-ae298a61c37b
.1571	4019	Goblin Lore	k9DVA	660e7067-9f1d-4e2c-bd12-0ad752a3cec8
.1572	10878	Weatherseed Faeries	YnV8v	8c7ebec7-7375-4362-9489-437ff9305f19
.1573	10648	Vodalian Knights	kanBb	589353ee-27e9-4460-98ce-af5708517f41
.1586	1436	Cadaverous Bloom	YoBKA	c9bef70b-61c7-4df5-b4df-09cd6ab2015c
.1587	364	Allied Strategies	YvBBp	2dea7475-af87-4cee-bfdc-804351a632b5
.1588	1979	Corrupt	YleXN	433d0737-bb61-4aa0-98e8-1bd2d86f03fd
.1589	6600	Night's Whisper	Lzmj4	58a47e66-b979-47cd-9a31-3fa3b4b059ac
.1590	10200	Tribal Flames	YvW2w	d22418cd-4c49-4754-aa75-17f6eaf1639a
.1591	5349	Kongming, "Sleeping Dragon"	E1OM3	70c9e4fd-e987-4653-abb1-e32971745db2
.1592	9800	Tendrils of Corruption	L4vJR	c338b459-6bb8-4bc7-a6b5-945a09589c05
.1593	5476	Last Stand	ErQev	d7f3c92b-5a31-450e-8cff-9289d266050a
.1594	2321	Death Grasp	YeKd2	7cd6f616-2b22-42ed-818d-02d4a474ca8f
.1595	5653	Llanowar Dead	E1rm4	f271969e-1529-42d1-878b-011f80ab0f05
.1596	4079	Godsire	kA5xD	e2539ff7-2b7d-47e3-bd77-3138a6c42d2b
.1598	4884	Inkwell Leviathan	Lmwx0	9f7a6dfb-a8f8-4899-b2db-c48d542dfd55
.1599	3571	Font of Mythos	EJB2g	c198caf8-27ab-4300-841b-507e1b0ce9b3
.1600	8151	Sabertooth Nishoba	YlDxy	8338c296-cf3f-41d7-b380-3fb4237cb41c
.1601	6665	Noble Panther	Ebwa0	3f327818-8222-4295-8cef-118757b34d17
.1602	10699	Voracious Cobra	YNlWQ	9d8c5669-11a9-4d95-8431-7065037f1fb6
.1603	6596	Night of Souls' Betrayal	YMdD6	e42c5234-7395-4c9f-a885-8b63cf02c5e8
.1604	3364	Fervor	LVd33	a88515c2-4b4f-4d16-9f50-149ef012e961
.1605	8521	Serra's Blessing	LRjJl	617547a7-087e-49b0-8c28-5aae457bec99
.1606	5544	Levitation	YxVeG	63e5124a-67c0-44ed-8085-28bf37816423
.1607	330	Akroma's Memorial	LVjJ3	950ee61d-0bc1-4d7b-ba68-157061aa98eb
.1608	7606	Rain of Salt	YMnmV	4792293a-e11d-4c5e-bbd9-6f09e69ee617
.1609	436	Angel of Despair	Er2VK	a07809b2-dabe-4242-84c3-fd640d7d5998
.1610	4847	Indrik Stomphowler	EZjbN	b32eeb51-f54f-4500-a3eb-b6113d19149e
.1611	10618	Viridian Shaman	ky4B0	bed8b8aa-2c1f-4a5b-af6e-16802b3b9453
.1612	4043	Goblin Settler	ky2jD	503ef4d7-2028-4363-b3af-f9fe690510f9
.1613	5837	Man-o'-War	Yl3Wo	5eaa4199-df9b-494a-af7a-2491e8b0ef70
.1614	3190	Exotic Orchard	L48mG	103e7314-d7ca-4be0-b21a-d249602d4502
.1615	3288	Farhaven Elf	EryDV	320d0a4c-c556-4468-b934-bfdf17961a53
.1616	8204	Sanctum Gargoyle	LDq0W	7678e008-f054-485d-ae21-6b97f83dd824
.1617	10513	Vengeance	YddAa	314e7a88-d721-490f-8b62-23ce58092be8
.1618	675	Assassinate	kpn7w	ac0a1dc6-215f-4738-8ae4-7b6aa1c7d80b
.1619	5976	Matca Rioters	LDlr5	0eac937f-9d61-4da2-8946-187839e13590
.1620	10653	Voice of All	Lm20q	220feab0-b799-464e-b9bd-a47949067418
.1621	7472	Punish Ignorance	kaxM2	9bc37d01-ffe5-4dfe-b59e-204df82d1d36
.1622	5072	Jokulhaups	Yv47V	99d26ff7-afff-40a0-b515-7928c2428809
.1623	1772	Civic Wayfinder	LVlVB	5e9754ec-18d1-4c0f-abdd-49ce2d778083
.1624	3648	Frogmite	kaMbq	b2991802-e313-40de-b167-0ede5efff101
.1625	6417	Myr Enforcer	Eb927	dff51ae7-4b68-4770-915b-fb6bcf9ca1ed
.1626	7563	Qumulox	E1NZv	357aa2a1-4f72-4890-aa46-d212292ab837
.1627	10695	Voltaic Key	Y2G2V	6dd61957-f3a2-4976-8f15-88258f71406a
.1628	167	Abbey Gargoyles	LKq5N	8d80663b-ea3f-4f7a-bff1-8fde04c05bce
.1629	408	Anaba Spirit Crafter	YdJgz	0bb37d02-3e99-433a-ad3a-3c1fce50f0f0
.1631	778	Aysen Crusader	EWqpV	b865abb2-6bfe-4368-920b-a2c327fa6e43
.1632	870	Baron Sengir	LGwMZ	e5fb44d7-43c1-4fa2-9d55-aea6154a676d
.1633	1645	Chandler	LGax9	4dd3a8e3-9a90-44f4-996c-57242d3c47a5
.1634	2330	Death Speakers	kOow0	dd4e2d4c-7674-416e-9111-e4fbdd9240f6
.1635	2528	Didgeridoo	kyNVX	8d2ff269-ee43-4684-84a4-ecb4aed3d960
.1636	2783	Drudge Spell	kqqGD	52b352de-e989-4ad5-963c-818092fc9f1a
.1637	2843	Dwarven Pony	E0nam	53a3019f-0b27-4ba3-be4c-73ed50eb9514
.1638	3107	Eron the Relentless	YBrx5	bcf16fb0-f60f-4b96-b5a6-2a42ae01e8cb
.1639	3243	Faerie Noble	EJvlg	4d0687f4-f2d0-4915-a797-3797377195b7
.1640	4140	Grandmother Sengir	kOqVr	b43b2370-fe1b-491b-9dd0-b49a30bb2b93
.1641	4437	Heart Wolf	kA4Ow	e0427dcd-26da-462b-b936-a382d3d8afce
.1642	13165	Irini Sengir	YxqvQ	518e3b77-d482-4b90-94c0-0b8cdd949b9f
.1643	5087	Joven	EZZRm	0dabe3af-cd5b-461e-95a4-aad046646419
.1644	6476	Narwhal	E6jvZ	64505a8b-4f7f-484c-ac6d-d64070c6d6e1
.1645	7367	Primal Order	Yv4NZ	72c513dc-e884-4afc-9a20-ff21d14d61ba
.1646	7776	Reef Pirates	LKlVd	2d712139-bf12-4f7b-bb9b-34d15fac56df
.1647	8482	Sengir Autocrat	YnQXA	83fa8a17-ff86-465e-9092-0968081f4e28
.1648	8526	Serrated Arrows	YMwv6	1519b17c-9003-43e0-958f-1fcd20ab2d70
.1649	9013	Soraya the Falconer	LGajZ	19fb3ce2-a660-4829-9af4-330cfd612f06
.1650	9099	Spectral Bears	LR3z2	e56143db-0274-4878-9d54-619e7f037a33
.1651	10097	Torture	LKqMd	d1fed16d-c800-4c0f-be88-9fddde2c018e
.1652	10763	Wall of Kelp	Y22PX	8c13f0b9-191b-4509-9dd8-a9aa494511ad
.1654	10979	Willow Priestess	LVO03	31479296-5ea7-470c-9d3f-257e67844fbc
.1655	456	Angelic Curator	EWGyl	332352c2-98f2-4eb8-b49a-026a39df227b
.1656	5827	Malach of the Dawn	E0lKm	6f5df373-5dad-4e33-9e2b-351f1f4bdde4
.1657	10654	Voice of Duty	Yxq3m	1c648e59-c872-4e04-b45f-2729b42410af
.1658	10655	Voice of Grace	EPP78	72e8eb3b-3ebf-426c-8dc8-138ec9b7c671
.1659	10656	Voice of Law	LmBd3	daec52a4-02da-4bff-aff4-5247baed1326
.1660	10657	Voice of Reason	kA4rD	ed3d5a10-6d4b-4383-b400-7323f2b4670e
.1661	10661	Voice of Truth	ky086	40377e3d-77d9-4d86-ac8c-4e27803e48d8
.1662	10835	Warrior Angel	EP3a3	81d2c6e3-e556-4cc6-94b6-fdbc62d6853e
.1663	648	Ashcoat Bear	EJmoM	9b7a6ab5-8a8f-492c-8484-3089354ce8cf
.1664	6975	Pale Bears	kaXv7	7f19c2a3-6403-4a78-bf45-6e339578d673
.1665	9448	Striped Bears	EbBXg	0bf54365-56ae-485d-b931-784a4cf9d8f2
.1666	10994	Windreaper Falcon	YoBXV	65285030-0714-43bf-bb91-a79dcba1ccc5
.1667	10949	Wild Aesthir	Y2yqW	feffa722-fe05-4e70-ba4c-1cf110b3662f
.1668	4312	Guma	EW51D	d6246f17-6034-4423-82c5-1aea8d71f94e
.1669	354	Algae Gharial	Lm1GK	b7d30720-5baa-4779-a435-14fab778bad6
.1670	7053	Pearl Dragon	LRZez	3efee309-2eba-4702-9361-0f75043922bb
.1671	10677	Volcanic Dragon	kqKAx	46419d29-21a1-4753-a2f0-1d0d996ec54e
.1672	10972	Wildfire Emissary	YowAj	9f255055-0499-400f-ae0a-c32624f0ce78
.1673	9982	Thundering Giant	Ebrn7	ddbcc6e9-b5f4-4f20-9c15-b690b4f64304
.1674	2905	Ekundu Griffin	EgZm5	a1eec4ac-7d28-4f76-a1d5-a0a19c142514
.1675	9807	Teremko Griffin	LGKG5	96267012-24da-43ae-97af-69ca3d7704f8
.1676	10956	Wild Griffin	Lw00n	e0494fcd-ec49-43fd-b83f-60aba735bd69
.1677	11227	Zuberi, Golden Feather	ErBRv	c1b24a80-b5e1-484f-9e21-886cb6b5db48
.1678	8218	Sandstone Warrior	LGb55	0c8a607b-b79a-4dc5-bbf5-f6de556f1c7d
.1679	9405	Storm Shaman	EZZmm	ae941462-9086-47e5-8c04-01e53195584f
.1680	5041	Jeska, Warrior Adept	Ynn5A	1cf96a59-8b7d-4a5b-adfd-17eeedd95db5
.1681	8283	Scalebane's Elite	Lm3Op	b3bff610-783a-46b7-bd15-061da41027bb
.1682	4418	Hawkeater Moth	EbBpn	842e8c4c-32f3-4ec3-b636-1d7dc9f0023e
.1683	7211	Pincher Beetles	Yeb6v	48484372-325a-4bef-ae86-a7f61816fd65
.1684	2311	Deadly Insect	kpr44	46be78e6-13bb-4500-87db-5ed5cae0145e
.1685	819	Balduvian War-Makers	kpXvw	12fd561e-6a26-4140-a033-1204f5dda5f3
.1687	8064	Rootwater Hunter	kXRl1	e5858c71-0877-480c-9c46-a3fe006bf9db
.1688	5869	Manta Riders	E1GwA	cdff306c-1c7e-49ae-b10f-99e1927bbef1
.1689	8224	Sanguine Guard	E59ad	2c1fa0c5-8eef-484e-9d5f-38e87d99ed73
.1690	6890	Order of Yawgmoth	Eg7Gw	49e5ff9f-9ec9-4c96-b28f-938a2abd15bf
.1691	11222	Zombie Outlander	EbJn6	f27c2690-5121-452b-b82a-72acb8be6878
.1692	10389	Unyaro Bee Sting	EW5mr	71bdd944-e86c-4e5e-b75c-9bbf4fb27ccd
.1693	10633	Vitalizing Cascade	YnN93	5fe8a5b8-1a87-46f5-920f-fbbb05bfd563
.1694	3762	Gauntlet of Power	YngMx	14e870a0-5699-4f42-b67a-8dbd24e0c9c2
.1696	6757	Obelisk of Alara	Yemp2	5cc12ebe-54d8-4b91-8c68-3cde5690e26a
.1697	10561	Viashino Cutthroat	Yx0XQ	bcbab69d-3259-40f4-a588-ab550858a178
.1698	10307	Uktabi Orangutan	YeZpK	b6a944ef-dbf2-47c9-a245-dfd2533a0680
.1699	340	Alabaster Wall	k7evb	9cf393a3-831e-4d3a-8404-ee83f60970aa
.1700	10937	White Shield Crusader	EJXWM	368322d7-d399-45e1-8d7f-8001d048071e
.1701	9450	Stromgald Crusader	EJXWN	a5baeff5-40e9-47b6-85a8-3a6548565b5f
.1702	7353	Priest of Gix	kAy95	8cbc4c4c-f1f5-4593-9894-1d8715a2f2c1
.1703	2992	Elvish Warrior	E0GPl	c3d0485a-209d-4040-94ab-856bdee83b81
.1704	6307	Moor Fiend	YNX51	57089dd4-e30d-498d-9341-43c104c6f3f9
.1705	1265	Bottle Gnomes	Erzxb	fa29a4ce-a8fa-499d-9994-f294c38b2ce5
.1706	4124	Gorilla Titan	YB8xM	435d9562-8f2b-43fe-ba21-8f5896378280
.1707	6935	Overgrown Tomb	Ye50K	eff1f52c-5c43-4260-aaa0-6920846a191c
.1708	8156	Sacred Foundry	E5X1B	b7b598d0-535d-477d-a33d-d6a10ff5439a
